period_end,fund_code,fund_name,category,category_label,holder_shares,holder_shares_100m,holder_ratio_pct,precision_status,total_shares,report_send_date,official_upload_date,instance_id,source_kind,holder_table_page,official_pdf_url,crosscheck_url
2020-06-30,510310,易方达沪深300ETF,individual,个人,544182092,5.441821,12.950992,exact,4201856498,2020-08-28,2020-08-28,452067,manager_official_pdf,61,https://cdn.efunds.com.cn/owch/data/notice/20200827/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187161.shtml
2020-06-30,510330,华夏沪深300ETF,national_team,国家队（已识别）,2084413152.00,20.844132,32.358876,lower_bound,6441549828,2020-08-29,2020-08-28,461545,csrc_official_pdf,112,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=461545,"https://fund.eastmoney.com/gonggao/510330,AN202008291403959021.html"
2020-06-30,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,840278132.00,8.402781,13.044658,upper_bound,6441549828,2020-08-29,2020-08-28,461545,csrc_official_pdf,112,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=461545,"https://fund.eastmoney.com/gonggao/510330,AN202008291403959021.html"
2020-06-30,510330,华夏沪深300ETF,individual,个人,180465996,1.804660,2.801593,exact,6441549828,2020-08-29,2020-08-28,461545,csrc_official_pdf,112,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=461545,"https://fund.eastmoney.com/gonggao/510330,AN202008291403959021.html"
2020-06-30,159919,嘉实沪深300ETF,national_team,国家队（已识别）,410777196.00,4.107772,7.695171,lower_bound,5338116676,2020-08-29,2020-08-28,464334,csrc_official_pdf,86,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=464334,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=42733048544c6a78306e593d
2020-06-30,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,729013752.00,7.290138,13.656759,upper_bound,5338116676,2020-08-29,2020-08-28,464334,csrc_official_pdf,86,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=464334,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=42733048544c6a78306e593d
2020-06-30,159919,嘉实沪深300ETF,individual,个人,383445649,3.834456,7.183164,exact,5338116676,2020-08-29,2020-08-28,464334,csrc_official_pdf,86,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=464334,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=42733048544c6a78306e593d
2020-06-30,159915,易方达创业板ETF,national_team,国家队（已识别）,483862342.00,4.838623,6.606358,lower_bound,7324192077,2020-08-28,2020-08-28,452033,manager_official_pdf,43,https://cdn.efunds.com.cn/owch/data/notice/20200827/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187136.shtml
2020-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,1913299381.00,19.132994,26.123009,upper_bound,7324192077,2020-08-28,2020-08-28,452033,manager_official_pdf,43,https://cdn.efunds.com.cn/owch/data/notice/20200827/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187136.shtml
2020-06-30,159915,易方达创业板ETF,individual,个人,2666534759,26.665348,36.407220,exact,7324192077,2020-08-28,2020-08-28,452033,manager_official_pdf,43,https://cdn.efunds.com.cn/owch/data/notice/20200827/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187136.shtml
2020-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,27.998083,lower_bound,8657587690,2021-03-31,2021-03-31,560605,manager_official_pdf,135,https://www.huatai-pb.com/upload/pdf/1617156401662-htbrhs300jyxkfszszqtzjj2020nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2020-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,3424013394.00,34.240134,39.549278,upper_bound,8657587690,2021-03-31,2021-03-31,560605,manager_official_pdf,135,https://www.huatai-pb.com/upload/pdf/1617156401662-htbrhs300jyxkfszszqtzjj2020nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2020-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,2420359474,24.203595,27.956511,exact,8657587690,2021-03-31,2021-03-31,560605,manager_official_pdf,135,https://www.huatai-pb.com/upload/pdf/1617156401662-htbrhs300jyxkfszszqtzjj2020nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2020-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,360000000.00,3.600000,9.065233,lower_bound,3971216087,2021-03-30,2021-03-30,557076,manager_official_pdf,131,https://cdn.efunds.com.cn/owch/data/notice/20210330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/192/192055.shtml
2020-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,639410434.00,6.394104,16.101124,upper_bound,3971216087,2021-03-30,2021-03-30,557076,manager_official_pdf,131,https://cdn.efunds.com.cn/owch/data/notice/20210330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/192/192055.shtml
2020-12-31,510310,易方达沪深300ETF,individual,个人,568624322,5.686243,14.318645,exact,3971216087,2021-03-30,2021-03-30,557076,manager_official_pdf,131,https://cdn.efunds.com.cn/owch/data/notice/20210330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/192/192055.shtml
2020-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,2412909457.00,24.129095,41.856274,lower_bound,5764749828,2021-03-30,2021-03-29,555467,csrc_official_pdf,238,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=555467,"https://fund.eastmoney.com/gonggao/510330,AN202103301478327491.html"
2020-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,1017411449.00,10.174114,17.648840,upper_bound,5764749828,2021-03-30,2021-03-29,555467,csrc_official_pdf,238,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=555467,"https://fund.eastmoney.com/gonggao/510330,AN202103301478327491.html"
2020-12-31,510330,华夏沪深300ETF,individual,个人,177513631,1.775136,3.079295,exact,5764749828,2021-03-30,2021-03-29,555467,csrc_official_pdf,238,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=555467,"https://fund.eastmoney.com/gonggao/510330,AN202103301478327491.html"
2020-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,447840672.00,4.478407,9.283179,lower_bound,4824216676,2021-03-30,2021-03-30,555808,manager_official_pdf,174,https://www.jsfund.cn/plat_files/upload/product_ann/20210329/202103291617009083957/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=7834417864796d7139434d3d
2020-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,1148957366.00,11.489574,23.816454,upper_bound,4824216676,2021-03-30,2021-03-30,555808,manager_official_pdf,174,https://www.jsfund.cn/plat_files/upload/product_ann/20210329/202103291617009083957/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=7834417864796d7139434d3d
2020-12-31,159919,嘉实沪深300ETF,individual,个人,417351733,4.173517,8.651181,exact,4824216676,2021-03-30,2021-03-30,555808,manager_official_pdf,174,https://www.jsfund.cn/plat_files/upload/product_ann/20210329/202103291617009083957/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=7834417864796d7139434d3d
2020-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,450303345.00,4.503033,8.277036,lower_bound,5440393685,2021-03-30,2021-03-30,556961,manager_official_pdf,60,https://cdn.efunds.com.cn/owch/data/notice/20210330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/192/192028.shtml
2020-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,771977305.00,7.719773,14.189732,upper_bound,5440393685,2021-03-30,2021-03-30,556961,manager_official_pdf,60,https://cdn.efunds.com.cn/owch/data/notice/20210330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/192/192028.shtml
2020-12-31,159915,易方达创业板ETF,individual,个人,2183870301,21.838703,40.141770,exact,5440393685,2021-03-30,2021-03-30,556961,manager_official_pdf,60,https://cdn.efunds.com.cn/owch/data/notice/20210330/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/192/192028.shtml
2021-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,26.385269,lower_bound,9186787690,2021-08-28,2021-08-28,632264,manager_official_pdf,141,https://www.huatai-pb.com/upload/pdf/1630286500542-htbrhs300jyxkfszszqtzjj2021nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2021-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,3272942217.00,32.729422,35.626623,upper_bound,9186787690,2021-08-28,2021-08-28,632264,manager_official_pdf,141,https://www.huatai-pb.com/upload/pdf/1630286500542-htbrhs300jyxkfszszqtzjj2021nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2021-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,3103105403,31.031054,33.777916,exact,9186787690,2021-08-28,2021-08-28,632264,manager_official_pdf,141,https://www.huatai-pb.com/upload/pdf/1630286500542-htbrhs300jyxkfszszqtzjj2021nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2021-06-30,510310,易方达沪深300ETF,national_team,国家队（已识别）,360000000.00,3.600000,8.579870,lower_bound,4195867698,2021-08-28,2021-08-28,631853,manager_official_pdf,70,https://cdn.efunds.com.cn/owch/data/notice/20210828/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/194/194947.shtml
2021-06-30,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,684849491.00,6.848495,16.321999,upper_bound,4195867698,2021-08-28,2021-08-28,631853,manager_official_pdf,70,https://cdn.efunds.com.cn/owch/data/notice/20210828/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/194/194947.shtml
2021-06-30,510310,易方达沪深300ETF,individual,个人,646878676,6.468787,15.417042,exact,4195867698,2021-08-28,2021-08-28,631853,manager_official_pdf,70,https://cdn.efunds.com.cn/owch/data/notice/20210828/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/194/194947.shtml
2021-06-30,510330,华夏沪深300ETF,national_team,国家队（已识别）,2354624954.00,23.546250,42.817203,lower_bound,5499249828,2021-08-30,2021-08-27,631938,csrc_official_pdf,89,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=631938,"https://fund.eastmoney.com/gonggao/510330,AN202108301513318761.html"
2021-06-30,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,889902573.00,8.899026,16.182254,upper_bound,5499249828,2021-08-30,2021-08-27,631938,csrc_official_pdf,89,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=631938,"https://fund.eastmoney.com/gonggao/510330,AN202108301513318761.html"
2021-06-30,510330,华夏沪深300ETF,individual,个人,210486510,2.104865,3.827550,exact,5499249828,2021-08-30,2021-08-27,631938,csrc_official_pdf,89,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=631938,"https://fund.eastmoney.com/gonggao/510330,AN202108301513318761.html"
2021-06-30,159919,嘉实沪深300ETF,national_team,国家队（已识别）,458949872.00,4.589499,10.574841,lower_bound,4340016676,2021-08-27,2021-08-27,629654,manager_official_pdf,70,https://www.jsfund.cn/plat_files/upload/product_ann/20210826/202108261629972291036/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=47586f35496d33733332633d
2021-06-30,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,963279185.00,9.632792,22.195288,upper_bound,4340016676,2021-08-27,2021-08-27,629654,manager_official_pdf,70,https://www.jsfund.cn/plat_files/upload/product_ann/20210826/202108261629972291036/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=47586f35496d33733332633d
2021-06-30,159919,嘉实沪深300ETF,individual,个人,429078601,4.290786,9.886566,exact,4340016676,2021-08-27,2021-08-27,629654,manager_official_pdf,70,https://www.jsfund.cn/plat_files/upload/product_ann/20210826/202108261629972291036/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=47586f35496d33733332633d
2021-06-30,159915,易方达创业板ETF,national_team,国家队（已识别）,420303345.00,4.203033,9.487934,lower_bound,4429871948,2021-08-28,2021-08-28,631675,manager_official_pdf,51,https://cdn.efunds.com.cn/owch/data/notice/20210828/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/194/194920.shtml
2021-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,800867359.00,8.008674,18.078793,upper_bound,4429871948,2021-08-28,2021-08-28,631675,manager_official_pdf,51,https://cdn.efunds.com.cn/owch/data/notice/20210828/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/194/194920.shtml
2021-06-30,159915,易方达创业板ETF,individual,个人,1576473614,15.764736,35.587341,exact,4429871948,2021-08-28,2021-08-28,631675,manager_official_pdf,51,https://cdn.efunds.com.cn/owch/data/notice/20210828/%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/194/194920.shtml
2021-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,21.374377,lower_bound,11340487690,2022-03-31,2022-03-31,716232,manager_official_pdf,112,https://www.huatai-pb.com/upload/pdf/1648696873752-htbrhs300jyxkfszszqtzjj2021nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2021-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,5420896193.00,54.208962,47.801262,upper_bound,11340487690,2022-03-31,2022-03-31,716232,manager_official_pdf,112,https://www.huatai-pb.com/upload/pdf/1648696873752-htbrhs300jyxkfszszqtzjj2021nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2021-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,3014155227,30.141552,26.578709,exact,11340487690,2022-03-31,2022-03-31,716232,manager_official_pdf,112,https://www.huatai-pb.com/upload/pdf/1648696873752-htbrhs300jyxkfszszqtzjj2021nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2021-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,320000017.00,3.200000,6.892031,lower_bound,4643043550,2022-03-30,2022-03-30,708976,manager_official_pdf,91,https://cdn.efunds.com.cn/owch/data/notice/20220330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/657/657110.shtml
2021-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,929460099.00,9.294601,20.018337,upper_bound,4643043550,2022-03-30,2022-03-30,708976,manager_official_pdf,91,https://cdn.efunds.com.cn/owch/data/notice/20220330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/657/657110.shtml
2021-12-31,510310,易方达沪深300ETF,individual,个人,617118289,6.171183,13.291245,exact,4643043550,2022-03-30,2022-03-30,708976,manager_official_pdf,91,https://cdn.efunds.com.cn/owch/data/notice/20220330/%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/657/657110.shtml
2021-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,2205824871.00,22.058249,38.299894,lower_bound,5759349828,2022-03-30,2022-03-29,711200,csrc_official_pdf,241,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=711200,"https://fund.eastmoney.com/gonggao/510330,AN202203301555988467.html"
2021-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,1186220353.00,11.862204,20.596428,upper_bound,5759349828,2022-03-30,2022-03-29,711200,csrc_official_pdf,241,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=711200,"https://fund.eastmoney.com/gonggao/510330,AN202203301555988467.html"
2021-12-31,510330,华夏沪深300ETF,individual,个人,225359013,2.253590,3.912925,exact,5759349828,2022-03-30,2022-03-29,711200,csrc_official_pdf,241,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=711200,"https://fund.eastmoney.com/gonggao/510330,AN202203301555988467.html"
2021-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,458949872.00,4.589499,9.984732,lower_bound,4596516676,2022-03-30,2022-03-30,708334,manager_official_pdf,74,https://www.jsfund.cn/plat_files/upload/product_ann/20220329/202203291648538381890/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=33503347646965626e4f453d
2021-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,1361123159.00,13.611232,29.612057,upper_bound,4596516676,2022-03-30,2022-03-30,708334,manager_official_pdf,74,https://www.jsfund.cn/plat_files/upload/product_ann/20220329/202203291648538381890/%E5%98%89%E5%AE%9E%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912021%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=33503347646965626e4f453d
